Date,Time,Butt 1,Butt 2,Butt 3,Butt 4
05/07/2015,12:00:00,26.488,24.448,25.125,19.187
05/07/2015,13:00:00,30.154,27.665,28.555,19.377
05/07/2015,14:00:00,25.513,24.835,25.416,19.377
05/07/2015,15:00:00,23.292,23.292,23.677,18.521
05/07/2015,16:00:00,24.062,24.255,23.292,18.711
05/07/2015,17:00:00,21.76,22.238,22.046,18.14
05/07/2015,18:00:00,21.378,21.855,21.569,17.76
05/07/2015,19:00:00,19.948,20.996,20.615,17.379
05/07/2015,20:00:00,19.092,19.662,19.853,17.094
05/07/2015,21:00:00,18.045,18.711,19.092,16.713
05/07/2015,22:00:00,16.999,17.95,18.521,16.332
05/07/2015,23:00:00,16.332,16.999,17.76,15.951
06/07/2015,00:00:00,15.664,16.141,17.189,15.473
06/07/2015,01:00:00,15.091,15.473,16.618,15.091
06/07/2015,02:00:00,14.517,14.804,15.855,14.709
06/07/2015,03:00:00,13.846,14.134,15.282,14.325
06/07/2015,04:00:00,13.269,13.654,14.421,13.942
06/07/2015,05:00:00,13.076,13.461,14.325,14.613
06/07/2015,06:00:00,13.942,13.75,14.709,15.855
06/07/2015,07:00:00,16.523,14.996,16.903,18.14
06/07/2015,08:00:00,17.094,18.331,19.948,20.424
06/07/2015,09:00:00,20.138,19.758,22.142,22.429
06/07/2015,10:00:00,24.738,22.621,24.931,21.282
06/07/2015,11:00:00,23.292,21.951,24.255,20.234
06/07/2015,12:00:00,21.76,20.996,23.1,19.472
06/07/2015,13:00:00,24.062,22.429,24.062,19.472
06/07/2015,14:00:00,25.125,23.773,24.931,19.377
06/07/2015,15:00:00,27.961,25.222,24.158,19.662
06/07/2015,16:00:00,24.062,24.351,23.1,19.092
06/07/2015,17:00:00,22.621,23.966,22.046,18.806
06/07/2015,18:00:00,21.664,22.046,21.473,18.521
06/07/2015,19:00:00,20.519,20.996,20.805,18.045
06/07/2015,20:00:00,19.567,20.043,20.043,17.665
06/07/2015,21:00:00,18.236,18.901,19.282,17.094
06/07/2015,22:00:00,17.57,18.14,18.711,16.808
06/07/2015,23:00:00,16.618,17.189,18.14,16.332
07/07/2015,00:00:00,16.046,16.523,17.665,16.046
07/07/2015,01:00:00,15.664,16.046,17.189,15.855
07/07/2015,02:00:00,15.473,15.664,16.808,15.569
07/07/2015,03:00:00,15.187,15.378,16.523,15.473
07/07/2015,04:00:00,15.091,15.282,16.332,15.282
07/07/2015,05:00:00,15.187,15.378,16.237,15.378
07/07/2015,06:00:00,15.282,15.473,16.332,15.473
07/07/2015,07:00:00,16.046,16.046,16.618,15.855
07/07/2015,08:00:00,16.808,16.808,17.189,16.523
07/07/2015,09:00:00,20.424,19.472,19.662,18.901
07/07/2015,10:00:00,20.329,19.948,20.805,19.282
07/07/2015,11:00:00,20.043,20.138,20.901,18.806
07/07/2015,12:00:00,23.196,22.717,22.812,18.996
07/07/2015,13:00:00,26.879,25.708,25.61,19.187
07/07/2015,14:00:00,27.862,23.677,24.641,18.045
07/07/2015,15:00:00,28.159,26.781,23.004,18.14
07/07/2015,16:00:00,25.902,26.781,21.76,17.665
07/07/2015,17:00:00,24.255,24.351,20.519,17.284
07/07/2015,18:00:00,22.812,23.773,19.662,16.903
07/07/2015,19:00:00,20.615,21.855,18.806,16.618
07/07/2015,20:00:00,18.711,19.948,17.95,16.046
07/07/2015,21:00:00,17.665,18.616,17.189,15.76
07/07/2015,22:00:00,17.284,17.95,16.903,15.569
07/07/2015,23:00:00,16.427,16.999,16.237,15.091
08/07/2015,00:00:00,16.046,16.618,16.046,14.9
08/07/2015,01:00:00,15.569,15.951,15.76,14.804
08/07/2015,02:00:00,15.091,15.473,15.473,14.421
08/07/2015,03:00:00,14.709,15.091,15.282,14.325
08/07/2015,04:00:00,14.421,14.804,15.091,14.134
08/07/2015,05:00:00,14.421,14.613,14.996,14.23
08/07/2015,06:00:00,14.804,14.996,15.282,14.421
08/07/2015,07:00:00,15.569,15.664,15.855,14.9
08/07/2015,08:00:00,16.618,16.808,16.618,15.76
08/07/2015,09:00:00,17.284,17.76,17.665,16.808
08/07/2015,10:00:00,19.567,19.853,18.996,17.379
08/07/2015,11:00:00,18.045,18.521,18.521,17.094
08/07/2015,12:00:00,21.76,21.951,20.996,18.331
08/07/2015,13:00:00,21.091,21.378,20.424,18.045
08/07/2015,14:00:00,20.996,21.473,20.901,18.045
08/07/2015,15:00:00,21.187,21.282,20.329,17.855
08/07/2015,16:00:00,22.717,21.855,19.948,17.76
08/07/2015,17:00:00,21.664,22.142,19.092,17.189
08/07/2015,18:00:00,20.519,20.805,18.806,16.903
08/07/2015,19:00:00,19.377,19.853,18.236,16.427
08/07/2015,20:00:00,18.521,18.996,17.76,16.046
08/07/2015,21:00:00,17.57,18.236,17.189,15.664
08/07/2015,22:00:00,16.618,17.379,16.523,15.378
08/07/2015,23:00:00,15.855,16.618,15.951,14.996
09/07/2015,00:00:00,15.091,15.76,15.187,14.613
09/07/2015,01:00:00,14.421,14.9,14.517,14.23
09/07/2015,02:00:00,13.846,14.325,14.038,13.846
09/07/2015,03:00:00,13.076,13.654,13.558,13.461
09/07/2015,04:00:00,12.497,12.594,12.883,12.98
09/07/2015,05:00:00,11.916,12.304,12.69,12.787
09/07/2015,06:00:00,12.98,12.883,13.846,14.9
09/07/2015,07:00:00,14.996,15.473,15.855,17.475
09/07/2015,08:00:00,17.855,17.379,17.95,20.043
09/07/2015,09:00:00,20.901,20.615,19.662,21.282
09/07/2015,10:00:00,24.158,23.581,22.908,19.377
09/07/2015,11:00:00,27.567,26.683,26.292,18.806
09/07/2015,12:00:00,31.064,29.352,28.655,18.14
09/07/2015,13:00:00,32.394,30.963,29.853,17.475
09/07/2015,14:00:00,33.326,32.086,30.457,17.189
09/07/2015,15:00:00,33.222,31.88,26.977,17.189
09/07/2015,16:00:00,30.558,30.054,24.062,17.284
09/07/2015,17:00:00,28.357,27.37,22.812,17.189
09/07/2015,18:00:00,26.097,26.683,22.046,17.094
09/07/2015,19:00:00,24.641,24.931,21.187,16.999
09/07/2015,20:00:00,23.196,23.773,20.424,16.618
09/07/2015,21:00:00,21.664,22.333,19.758,16.237
09/07/2015,22:00:00,20.615,21.187,18.806,15.855
09/07/2015,23:00:00,19.377,19.662,18.045,15.378
10/07/2015,00:00:00,18.331,18.806,17.379,14.996
10/07/2015,01:00:00,17.379,17.855,16.523,14.709
10/07/2015,02:00:00,16.523,16.903,15.951,14.325
10/07/2015,03:00:00,15.664,16.141,15.282,13.846
10/07/2015,04:00:00,14.996,15.378,14.804,13.558
10/07/2015,05:00:00,14.9,14.996,14.709,14.134
10/07/2015,06:00:00,16.046,14.996,14.996,16.141
10/07/2015,07:00:00,18.236,16.141,16.618,20.234
10/07/2015,08:00:00,20.043,17.76,18.901,21.951
10/07/2015,09:00:00,22.908,20.615,21.664,21.378
10/07/2015,10:00:00,26.683,25.319,25.125,21.091
10/07/2015,11:00:00,26.292,25.125,25.416,20.615
10/07/2015,12:00:00,30.054,28.456,29.152,20.043
10/07/2015,13:00:00,31.166,29.752,30.457,19.758
10/07/2015,14:00:00,31.472,29.953,30.76,19.187
10/07/2015,15:00:00,29.552,28.555,26.977,19.377
10/07/2015,16:00:00,27.567,28.159,25.028,19.377
10/07/2015,17:00:00,25.708,26.195,23.966,18.996
10/07/2015,18:00:00,24.062,24.255,22.908,18.711
10/07/2015,19:00:00,23.004,23.196,22.142,18.236
10/07/2015,20:00:00,21.76,21.951,21.664,18.14
10/07/2015,21:00:00,20.901,20.996,21.091,17.855
10/07/2015,22:00:00,19.948,20.138,20.329,17.475
10/07/2015,23:00:00,19.092,19.472,19.853,17.189
11/07/2015,00:00:00,18.331,18.616,19.092,16.903
11/07/2015,01:00:00,17.189,17.76,18.331,16.523
11/07/2015,02:00:00,16.808,16.999,17.57,16.046
11/07/2015,03:00:00,16.046,16.332,16.808,15.664
11/07/2015,04:00:00,15.187,15.473,16.332,15.187
11/07/2015,05:00:00,14.9,15.091,15.855,15.282
11/07/2015,06:00:00,15.951,15.187,16.141,17.284
11/07/2015,07:00:00,17.95,16.808,17.475,20.043
11/07/2015,08:00:00,19.092,19.187,19.662,23.004
11/07/2015,09:00:00,21.282,21.187,21.473,22.525
11/07/2015,10:00:00,21.76,21.664,22.238,21.569
11/07/2015,11:00:00,24.351,23.966,24.158,21.473
11/07/2015,12:00:00,30.255,29.053,28.159,20.901
11/07/2015,13:00:00,29.853,28.754,28.357,20.519
11/07/2015,14:00:00,30.356,29.853,28.754,20.519
11/07/2015,15:00:00,27.567,28.456,26.977,20.424
11/07/2015,16:00:00,28.357,27.665,24.738,20.043
11/07/2015,17:00:00,25.319,27.272,23.388,19.662
11/07/2015,18:00:00,23.773,24.641,22.717,19.092
11/07/2015,19:00:00,22.812,23.484,21.951,18.711
11/07/2015,20:00:00,21.473,22.046,21.282,18.236
11/07/2015,21:00:00,20.329,20.996,20.329,17.95
11/07/2015,22:00:00,19.662,20.234,20.043,17.665
11/07/2015,23:00:00,18.901,19.567,19.472,17.379
12/07/2015,00:00:00,18.236,18.901,19.092,17.094
12/07/2015,01:00:00,17.855,18.331,18.711,16.903
12/07/2015,02:00:00,17.284,17.76,18.236,16.713
12/07/2015,03:00:00,16.808,17.189,17.76,16.427
12/07/2015,04:00:00,16.427,16.713,17.475,16.141
12/07/2015,05:00:00,16.237,16.523,17.284,16.046
12/07/2015,06:00:00,16.237,16.427,17.284,15.951
12/07/2015,07:00:00,17.094,16.999,17.95,16.618
12/07/2015,08:00:00,18.236,17.95,18.711,17.094
12/07/2015,09:00:00,17.855,17.76,18.426,17.094
12/07/2015,10:00:00,19.092,18.996,19.472,17.76
12/07/2015,11:00:00,19.758,19.853,20.234,18.236
12/07/2015,12:00:00,21.569,21.473,21.664,18.996
12/07/2015,13:00:00,23.484,23.292,23.484,19.853
12/07/2015,14:00:00,21.378,21.664,21.569,19.282
12/07/2015,15:00:00,25.319,24.931,23.004,19.948
12/07/2015,16:00:00,22.429,22.429,21.951,19.472
12/07/2015,17:00:00,21.855,21.855,21.76,19.472
12/07/2015,18:00:00,21.187,21.473,21.282,19.092
12/07/2015,19:00:00,20.615,20.901,20.901,18.806
12/07/2015,20:00:00,19.948,20.234,20.329,18.521
12/07/2015,21:00:00,19.282,19.662,19.948,18.14
12/07/2015,22:00:00,18.616,18.996,19.472,17.855
12/07/2015,23:00:00,18.331,18.521,19.282,17.665
13/07/2015,00:00:00,17.855,18.045,18.806,17.475
13/07/2015,01:00:00,17.76,17.855,18.616,17.189
13/07/2015,02:00:00,17.57,17.57,18.426,17.094
13/07/2015,03:00:00,17.189,17.284,18.045,16.999
13/07/2015,04:00:00,16.903,17.094,17.855,16.808
13/07/2015,05:00:00,16.903,16.903,17.665,16.808
13/07/2015,06:00:00,16.903,16.903,17.665,16.713
13/07/2015,07:00:00,17.094,17.094,17.76,16.713
13/07/2015,08:00:00,17.284,17.284,17.855,16.713
13/07/2015,09:00:00,17.284,17.284,17.855,16.808
13/07/2015,10:00:00,17.855,17.76,18.236,17.094
13/07/2015,11:00:00,18.806,18.901,19.187,18.236
13/07/2015,12:00:00,19.092,19.187,19.282,18.426
13/07/2015,13:00:00,19.948,20.043,19.948,18.806
13/07/2015,14:00:00,19.567,19.758,19.758,18.806
13/07/2015,15:00:00,19.948,19.662,20.043,18.711
13/07/2015,16:00:00,19.948,19.758,20.043,18.711
13/07/2015,17:00:00,19.853,19.758,20.043,18.901
13/07/2015,18:00:00,19.758,19.662,19.948,18.711
13/07/2015,19:00:00,19.187,19.187,19.377,18.331
13/07/2015,20:00:00,18.806,18.806,18.996,18.045
13/07/2015,21:00:00,18.331,18.521,18.711,17.855
13/07/2015,22:00:00,18.045,18.236,18.426,17.665
13/07/2015,23:00:00,17.76,17.95,18.236,17.475
14/07/2015,00:00:00,17.379,17.665,17.95,17.284
14/07/2015,01:00:00,17.284,17.475,17.855,17.189
14/07/2015,02:00:00,17.094,17.284,17.665,17.094
14/07/2015,03:00:00,16.903,17.094,17.475,16.999
14/07/2015,04:00:00,16.713,16.903,17.284,16.903
14/07/2015,05:00:00,16.523,16.808,17.189,16.808
14/07/2015,06:00:00,16.618,16.713,17.189,16.713
14/07/2015,07:00:00,16.999,17.094,17.475,16.808
14/07/2015,08:00:00,17.189,17.379,17.665,16.999
14/07/2015,09:00:00,17.665,17.855,17.95,17.189
14/07/2015,10:00:00,18.045,18.236,18.236,17.57
14/07/2015,11:00:00,18.996,18.996,18.711,17.855
14/07/2015,12:00:00,18.331,18.426,18.331,17.665
14/07/2015,13:00:00,19.662,19.662,19.472,18.426
14/07/2015,14:00:00,21.76,21.378,20.71,19.282
14/07/2015,15:00:00,21.76,21.569,20.901,19.853
14/07/2015,16:00:00,20.805,20.901,20.329,19.567
14/07/2015,17:00:00,20.996,21.091,20.71,19.758
14/07/2015,18:00:00,20.996,20.996,20.805,19.662
14/07/2015,19:00:00,20.329,20.329,20.329,19.187
14/07/2015,20:00:00,19.662,19.853,19.853,18.711
14/07/2015,21:00:00,19.282,19.567,19.567,18.426
14/07/2015,22:00:00,18.996,19.187,19.282,18.236
14/07/2015,23:00:00,18.711,18.806,19.092,18.045
15/07/2015,00:00:00,18.521,18.616,18.901,17.855
15/07/2015,01:00:00,18.331,18.426,18.711,17.76
15/07/2015,02:00:00,18.14,18.236,18.521,17.665
15/07/2015,03:00:00,17.95,18.045,18.426,17.57
15/07/2015,04:00:00,17.855,17.95,18.331,17.475
15/07/2015,05:00:00,17.95,18.045,18.331,17.57
15/07/2015,06:00:00,18.045,18.045,18.426,17.665
15/07/2015,07:00:00,17.76,17.76,17.95,17.094
15/07/2015,08:00:00,17.95,17.855,17.76,17.189
15/07/2015,09:00:00,18.806,18.331,18.14,17.094
15/07/2015,10:00:00,21.282,20.329,19.662,18.236
15/07/2015,11:00:00,23.869,22.429,21.282,19.472
15/07/2015,12:00:00,26.488,24.835,22.908,20.805
15/07/2015,13:00:00,28.258,27.37,24.158,21.473
15/07/2015,14:00:00,28.357,27.764,24.448,20.71
15/07/2015,15:00:00,28.754,28.159,24.448,20.901
15/07/2015,16:00:00,26.879,26.781,23.869,20.805
15/07/2015,17:00:00,25.708,25.513,23.196,20.424
15/07/2015,18:00:00,24.255,24.255,22.429,19.948
15/07/2015,19:00:00,23.388,23.484,21.76,19.567
15/07/2015,20:00:00,22.525,22.717,21.282,19.092
15/07/2015,21:00:00,21.473,21.76,20.519,18.331
15/07/2015,22:00:00,19.948,20.519,19.472,17.379
15/07/2015,23:00:00,18.901,19.377,18.521,16.903
16/07/2015,00:00:00,18.045,18.426,17.76,16.332
16/07/2015,01:00:00,17.475,17.855,17.284,15.951
16/07/2015,02:00:00,16.808,17.284,16.808,15.378
16/07/2015,03:00:00,16.141,16.523,16.237,14.9
16/07/2015,04:00:00,15.855,16.141,15.855,14.804
16/07/2015,05:00:00,15.855,16.046,15.76,14.804
16/07/2015,06:00:00,16.046,16.141,15.855,14.9
16/07/2015,07:00:00,16.903,16.999,16.523,15.569
16/07/2015,08:00:00,17.094,17.189,16.808,16.237
16/07/2015,09:00:00,20.329,19.662,19.662,19.282
16/07/2015,10:00:00,23.004,22.142,21.378,20.615
16/07/2015,11:00:00,21.569,21.569,20.71,19.472
16/07/2015,12:00:00,21.664,21.664,20.805,19.758
16/07/2015,13:00:00,23.869,23.484,22.429,20.71
16/07/2015,14:00:00,26,25.416,24.351,20.901
16/07/2015,15:00:00,26,25.61,23.1,20.805
16/07/2015,16:00:00,23.484,23.869,22.142,20.234
16/07/2015,17:00:00,23.869,24.158,22.046,20.519
16/07/2015,18:00:00,23.292,24.255,21.473,20.424
16/07/2015,19:00:00,22.142,23.004,20.805,19.948
16/07/2015,20:00:00,21.282,22.142,20.234,19.377
16/07/2015,21:00:00,20.71,21.378,19.948,19.092
16/07/2015,22:00:00,19.948,20.901,19.472,18.521
16/07/2015,23:00:00,19.472,20.234,19.092,18.236
17/07/2015,00:00:00,18.711,19.567,18.521,17.855
17/07/2015,01:00:00,18.331,19.092,18.236,17.76
17/07/2015,02:00:00,17.665,18.521,17.95,17.475
17/07/2015,03:00:00,17.665,18.331,17.76,17.284
17/07/2015,04:00:00,17.284,17.95,17.475,16.999
17/07/2015,05:00:00,17.475,17.855,17.665,17.189
17/07/2015,06:00:00,17.76,17.855,17.855,17.855
17/07/2015,07:00:00,19.092,18.901,19.187,19.282
17/07/2015,08:00:00,19.377,19.187,19.377,18.996
17/07/2015,09:00:00,20.901,21.187,21.378,23.004
17/07/2015,10:00:00,23.388,22.621,23.773,21.378
17/07/2015,11:00:00,23.581,23.1,24.158,21.473
17/07/2015,12:00:00,24.062,23.677,24.062,21.473
17/07/2015,13:00:00,24.158,24.062,23.966,21.378
17/07/2015,14:00:00,24.448,24.931,23.966,21.282
17/07/2015,15:00:00,27.173,26.879,23.1,20.71
17/07/2015,16:00:00,24.835,26,22.525,20.329
17/07/2015,17:00:00,24.062,24.835,21.569,19.853
17/07/2015,18:00:00,23.292,24.255,21.091,19.282
17/07/2015,19:00:00,21.664,22.238,20.138,18.616
17/07/2015,20:00:00,20.424,20.996,19.377,18.14
17/07/2015,21:00:00,19.187,19.853,18.616,17.379
17/07/2015,22:00:00,17.95,18.521,17.855,16.903
17/07/2015,23:00:00,17.094,17.76,17.284,16.523
18/07/2015,00:00:00,16.046,17.094,16.618,16.046
18/07/2015,01:00:00,15.282,16.141,15.951,15.378
18/07/2015,02:00:00,14.517,15.378,15.282,14.804
18/07/2015,03:00:00,13.654,14.517,14.613,14.517
18/07/2015,04:00:00,13.173,13.654,14.038,14.038
18/07/2015,05:00:00,12.883,13.173,13.654,14.038
18/07/2015,06:00:00,13.846,13.269,14.709,15.187
18/07/2015,07:00:00,16.332,17.189,17.475,18.426
18/07/2015,08:00:00,19.472,18.806,20.329,21.569
18/07/2015,09:00:00,22.046,21.664,23.004,26
18/07/2015,10:00:00,25.61,24.738,25.513,22.717
18/07/2015,11:00:00,25.028,24.931,24.738,21.473
18/07/2015,12:00:00,28.159,27.468,27.075,23.484
18/07/2015,13:00:00,26,25.708,25.319,20.901
18/07/2015,14:00:00,28.853,28.258,25.708,20.615
18/07/2015,15:00:00,27.665,28.555,25.319,20.71
18/07/2015,16:00:00,26.781,25.416,23.773,19.948
18/07/2015,17:00:00,24.158,24.351,23.292,19.948
18/07/2015,18:00:00,23.484,23.292,22.525,19.377
18/07/2015,19:00:00,22.142,22.142,21.664,18.806
18/07/2015,20:00:00,20.996,20.615,20.71,18.045
18/07/2015,21:00:00,19.662,19.758,20.138,17.57
18/07/2015,22:00:00,18.901,19.092,19.567,17.379
18/07/2015,23:00:00,18.236,18.331,19.187,16.903
19/07/2015,00:00:00,17.57,17.76,18.711,16.618
19/07/2015,01:00:00,17.094,17.189,18.14,16.332
19/07/2015,02:00:00,16.713,16.523,17.57,16.046
19/07/2015,03:00:00,16.237,16.141,17.379,15.76
19/07/2015,04:00:00,15.76,15.76,16.903,15.378
19/07/2015,05:00:00,15.378,15.569,16.618,15.282
19/07/2015,06:00:00,15.76,15.855,16.713,15.378
19/07/2015,07:00:00,17.475,17.76,17.855,16.523
19/07/2015,08:00:00,19.187,19.472,20.519,21.76
19/07/2015,09:00:00,20.424,21.664,23.581,26.39
19/07/2015,10:00:00,24.641,24.255,25.61,21.664
19/07/2015,11:00:00,23.869,23.388,24.738,21.187
19/07/2015,12:00:00,27.272,26.977,27.075,20.901
19/07/2015,13:00:00,29.352,28.555,25.61,20.234
19/07/2015,14:00:00,30.054,29.652,25.805,19.282
19/07/2015,15:00:00,29.652,28.953,24.545,18.616
19/07/2015,16:00:00,28.655,27.075,22.717,18.426
19/07/2015,17:00:00,25.319,26.781,21.569,17.95
19/07/2015,18:00:00,24.062,25.222,20.805,17.57
19/07/2015,19:00:00,22.717,23.484,19.948,17.284
19/07/2015,20:00:00,20.996,21.951,19.092,16.903
19/07/2015,21:00:00,19.472,20.424,18.045,16.237
19/07/2015,22:00:00,18.236,19.092,17.189,15.473
19/07/2015,23:00:00,17.094,17.855,16.332,14.996
20/07/2015,00:00:00,15.951,16.713,15.569,14.421
20/07/2015,01:00:00,15.187,15.951,14.996,13.846
20/07/2015,02:00:00,14.421,15.091,14.325,13.461
20/07/2015,03:00:00,14.134,14.804,14.038,13.269
20/07/2015,04:00:00,14.038,14.517,13.942,13.076
20/07/2015,05:00:00,14.134,14.517,14.134,13.269
20/07/2015,06:00:00,14.325,14.613,14.421,13.461
20/07/2015,07:00:00,15.378,15.76,15.569,14.421
20/07/2015,08:00:00,16.237,16.332,16.141,15.378
20/07/2015,09:00:00,17.76,17.379,17.475,16.427
20/07/2015,10:00:00,20.519,19.758,20.138,18.616
20/07/2015,11:00:00,20.234,19.758,19.472,18.521
20/07/2015,12:00:00,21.473,20.901,20.901,19.758
20/07/2015,13:00:00,21.187,20.901,20.615,19.758
20/07/2015,14:00:00,22.333,22.046,21.378,20.424
20/07/2015,15:00:00,26.683,26,23.1,21.569
20/07/2015,16:00:00,25.902,25.319,22.046,20.996
20/07/2015,17:00:00,23.581,23.388,22.142,20.901
20/07/2015,18:00:00,22.621,22.717,21.473,20.519
20/07/2015,19:00:00,21.569,21.951,20.71,20.043
20/07/2015,20:00:00,20.615,20.996,19.853,19.377
20/07/2015,21:00:00,19.567,20.234,19.187,18.616
20/07/2015,22:00:00,18.045,18.616,18.14,17.855
20/07/2015,23:00:00,17.189,17.665,17.475,17.189
21/07/2015,00:00:00,16.141,16.903,16.808,16.618
21/07/2015,01:00:00,15.569,16.046,16.332,16.046
21/07/2015,02:00:00,14.709,15.378,15.76,15.569
21/07/2015,03:00:00,14.038,14.613,15.187,15.187
21/07/2015,04:00:00,13.558,14.134,14.709,14.804
21/07/2015,05:00:00,13.269,13.558,14.517,15.282
21/07/2015,06:00:00,13.558,14.23,15.378,17.95
21/07/2015,07:00:00,16.332,16.046,17.95,20.424
21/07/2015,08:00:00,17.379,18.426,20.901,24.158
21/07/2015,09:00:00,20.424,21.664,24.255,28.159
21/07/2015,10:00:00,22.908,22.142,24.255,23.004
21/07/2015,11:00:00,26.39,25.319,26.879,22.333
21/07/2015,12:00:00,28.06,27.075,27.764,22.142
21/07/2015,13:00:00,30.356,29.152,26.977,21.664
21/07/2015,14:00:00,29.152,28.655,25.805,21.091
21/07/2015,15:00:00,29.552,28.853,24.738,20.996
21/07/2015,16:00:00,25.708,26.488,24.351,20.996
21/07/2015,17:00:00,24.641,25.61,23.677,20.424
21/07/2015,18:00:00,23.677,24.351,22.717,20.138
21/07/2015,19:00:00,22.429,23.196,21.855,19.853
21/07/2015,20:00:00,21.282,21.951,21.091,19.092
21/07/2015,21:00:00,20.424,21.091,20.519,18.711
21/07/2015,22:00:00,19.377,19.948,19.948,18.426
21/07/2015,23:00:00,18.236,18.996,19.092,17.855
22/07/2015,00:00:00,17.76,18.331,18.616,17.379
22/07/2015,01:00:00,17.379,17.76,18.236,17.094
22/07/2015,02:00:00,16.903,17.379,17.95,16.999
22/07/2015,03:00:00,16.618,16.999,17.665,16.808
22/07/2015,04:00:00,15.855,16.332,17.094,16.523
22/07/2015,05:00:00,15.282,15.951,16.523,16.237
22/07/2015,06:00:00,15.855,16.618,17.475,17.855
22/07/2015,07:00:00,18.426,18.236,19.948,20.615
22/07/2015,08:00:00,18.331,19.948,21.855,23.1
22/07/2015,09:00:00,20.234,19.948,21.76,21.282
22/07/2015,10:00:00,24.351,23.004,23.388,21.951
22/07/2015,11:00:00,25.319,24.351,24.641,20.234
22/07/2015,12:00:00,24.255,23.966,24.931,20.424
22/07/2015,13:00:00,22.142,21.76,22.046,19.662
22/07/2015,14:00:00,22.717,22.429,22.429,20.043
22/07/2015,15:00:00,23.196,22.812,22.142,19.948
22/07/2015,16:00:00,24.641,24.448,21.569,19.758
22/07/2015,17:00:00,21.951,22.046,21.091,19.377
22/07/2015,18:00:00,22.621,21.664,20.71,18.806
22/07/2015,19:00:00,20.519,20.519,19.758,18.616
22/07/2015,20:00:00,19.472,19.662,19.187,18.236
22/07/2015,21:00:00,18.521,18.806,18.426,17.76
22/07/2015,22:00:00,17.57,17.95,17.855,17.284
22/07/2015,23:00:00,16.903,17.189,17.189,16.903
23/07/2015,00:00:00,16.141,16.237,16.618,16.141
23/07/2015,01:00:00,15.282,15.473,15.855,15.76
23/07/2015,02:00:00,14.613,14.804,15.187,15.187
23/07/2015,03:00:00,14.038,14.134,14.613,14.709
23/07/2015,04:00:00,13.269,13.461,14.038,14.23
23/07/2015,05:00:00,13.076,12.98,13.654,14.134
23/07/2015,06:00:00,13.846,13.846,14.325,14.804
23/07/2015,07:00:00,14.613,14.613,14.996,14.996
23/07/2015,08:00:00,15.951,15.855,15.855,15.76
23/07/2015,09:00:00,15.855,15.664,16.332,16.046
23/07/2015,10:00:00,20.138,19.853,19.472,17.855
23/07/2015,11:00:00,21.951,21.855,21.091,18.521
23/07/2015,12:00:00,23.004,22.812,22.717,18.331
23/07/2015,13:00:00,22.046,21.855,22.238,18.711
23/07/2015,14:00:00,22.812,22.525,22.142,18.711
23/07/2015,15:00:00,22.812,22.621,21.664,18.711
23/07/2015,16:00:00,21.951,21.855,21.473,18.711
23/07/2015,17:00:00,20.424,20.615,20.424,18.236
23/07/2015,18:00:00,19.567,19.948,19.662,17.855
23/07/2015,19:00:00,18.901,19.282,18.996,17.475
23/07/2015,20:00:00,18.426,18.616,18.331,17.094
23/07/2015,21:00:00,17.95,18.331,17.95,16.808
23/07/2015,22:00:00,16.999,17.57,17.379,16.427
23/07/2015,23:00:00,16.903,17.284,17.094,16.237
24/07/2015,00:00:00,16.523,16.903,16.713,15.951
24/07/2015,01:00:00,16.141,16.523,16.427,15.664
24/07/2015,02:00:00,15.76,16.141,16.141,15.473
24/07/2015,03:00:00,15.473,15.855,15.76,15.282
24/07/2015,04:00:00,15.187,15.378,15.569,15.091
24/07/2015,05:00:00,15.187,15.378,15.378,14.996
24/07/2015,06:00:00,15.187,15.282,15.378,14.9
24/07/2015,07:00:00,15.855,16.046,15.855,15.187
24/07/2015,08:00:00,16.237,16.427,16.046,15.282
24/07/2015,09:00:00,15.951,16.141,15.855,15.187
24/07/2015,10:00:00,16.237,16.523,15.951,15.187
24/07/2015,11:00:00,16.427,16.618,16.046,15.091
24/07/2015,12:00:00,16.332,16.427,15.855,15.091
24/07/2015,13:00:00,16.427,16.523,15.855,14.9
24/07/2015,14:00:00,16.141,16.141,15.569,14.804
24/07/2015,15:00:00,16.046,16.141,15.569,14.709
24/07/2015,16:00:00,15.951,15.951,15.378,14.421
24/07/2015,17:00:00,15.664,15.76,15.282,14.421
24/07/2015,18:00:00,15.378,15.473,14.9,14.325
24/07/2015,19:00:00,15.282,15.187,14.709,14.038
24/07/2015,20:00:00,14.709,14.613,14.23,13.75
24/07/2015,21:00:00,14.517,14.421,14.134,13.654
24/07/2015,22:00:00,14.134,14.038,13.846,13.461
24/07/2015,23:00:00,13.846,13.654,13.654,13.173
25/07/2015,00:00:00,13.654,13.654,13.269,12.98
25/07/2015,01:00:00,13.173,13.365,13.076,12.787
25/07/2015,02:00:00,12.98,13.076,12.787,12.594
25/07/2015,03:00:00,12.207,12.401,12.304,12.207
25/07/2015,04:00:00,11.722,11.916,11.916,12.013
25/07/2015,05:00:00,11.431,11.625,11.625,11.916
25/07/2015,06:00:00,12.787,12.401,12.497,13.461
25/07/2015,07:00:00,14.804,14.23,14.421,15.855
25/07/2015,08:00:00,15.569,15.187,15.76,16.999
25/07/2015,09:00:00,16.141,16.237,16.618,16.523
25/07/2015,10:00:00,20.424,19.853,19.092,17.379
25/07/2015,11:00:00,19.092,19.282,18.806,16.618
25/07/2015,12:00:00,19.758,19.948,19.758,16.713
25/07/2015,13:00:00,21.664,22.046,21.187,16.903
